"","worker_id","one","two","three"
"132","A2WS2N6YRHWUO7",NA,NA,NA
"133","A2X2FSQ1WEYD09",0.764705882352941,NA,NA
"134","A2XQVPDOOYHUS7",NA,NA,NA
"135","A2YW9LD13QKUI6",0.882352941176471,0.941176470588235,NA
"136","A2ZGAH6NOSU2PO",0.470588235294118,0.529411764705882,0.588235294117647
"137","A2ZKTLWQ56QI4O",0.882352941176471,0.764705882352941,NA
"138","A2ZQ4UEFEECKH9",0.941176470588235,NA,NA
"139","A30AGR5KF8IEL",0.882352941176471,0.823529411764706,NA
"140","A31J46CL1IXDAZ",NA,NA,NA
"141","A345EPTA0P1Z5J",1,0.882352941176471,0.823529411764706
"142","A35ARURSRU6UAZ",NA,NA,NA
"143","A36ZLUFEGBJGKA",0.764705882352941,0.764705882352941,NA
"144","A37CO0N1KC1CDW",0.823529411764706,0.823529411764706,NA
"145","A37JAONFRRB36Z",0.882352941176471,0.882352941176471,0.764705882352941
"146","A37V2BNHM204M7",0.529411764705882,NA,NA
"147","A37X7X3HPLKX50",0.941176470588235,NA,NA
"148","A384RJJPFR9FWR",NA,NA,NA
"149","A39FJ7RWX4B9JZ",NA,NA,NA
"150","A3AD7HRMCBVVRZ",NA,NA,NA
"151","A3CEGI4XS8PT58",0.882352941176471,0.705882352941177,NA
"152","A3CMWYLWMENHLZ",0.941176470588235,0.823529411764706,0.941176470588235
"153","A3CY1ZG93NXQA4",NA,NA,NA
"154","A3DX682PHXMXIF",NA,NA,NA
"155","A3ESC1H6BBKF30",NA,NA,NA
"156","A3ET7CEGM3WCQ3",1,NA,NA
"157","A3FPJQIREBQ8OV",NA,NA,NA
"158","A3H9XHNUS12SSA",0.882352941176471,0.823529411764706,NA
"159","A3HO187RYY2RCA",0.941176470588235,0.941176470588235,NA
"160","A3IWND8SOMMJF5",NA,NA,NA
"161","A3JS6HMMTPJ1FL",0.823529411764706,NA,NA
"162","A3K1PEC18VPAT8",0.647058823529412,NA,NA
"163","A3KUZ2JNKHZBQK",1,0.882352941176471,0.823529411764706
"164","A3LE25XP3XK5UF",0.705882352941177,NA,NA
"165","A3MK7F6KT80AZT",0.941176470588235,NA,NA
"166","A3ML3LJ4FU7CVS",0.764705882352941,0.882352941176471,0.823529411764706
"167","A3MOHY42B7HDWU",0.705882352941177,NA,NA
"168","A3NZDP3T7RCK9P",0.529411764705882,0.647058823529412,NA
"169","A3O0ZQMDKOKAMR",0.941176470588235,NA,NA
"170","A3O2RCOBSQXV3M",0.941176470588235,0.764705882352941,NA
"171","A3OJL45QP316O1",0.705882352941177,0.882352941176471,0.823529411764706
"172","A3P5BJ1GA3NLBY",NA,NA,NA
"173","A3QB85Z1B5RQ0U",0.941176470588235,0.705882352941177,0.882352941176471
"174","A3QDBNW2H8EMFW",NA,NA,NA
"175","A3QH4NEUUO81CX",1,0.882352941176471,0.941176470588235
"176","A3QQXOVQ0YKMZF",NA,NA,NA
"177","A3R20B7QEHVL5H",0.882352941176471,1,NA
"178","A3RYI5HXC2MJLN",NA,NA,NA
"179","A3S8TUZ94SKSDC",1,NA,NA
"180","A3SL5QRF7MX2P1",0.882352941176471,NA,NA
"181","A3TQMAB3SC1LNU",NA,NA,NA
"182","A3U20M3KJ10B1A",NA,NA,NA
"183","A3UA83R6H3Y4QC",0.705882352941177,NA,NA
"184","A3UE7E3PIOZV4R",1,0.882352941176471,0.941176470588235
"185","A3UKM78KPGZU4O",1,NA,NA
"186","A4A2TC8YA24E6",0.823529411764706,0.764705882352941,0.882352941176471
"187","A53LV70R73Q73",NA,NA,NA
"188","A5A3TSXJ0HF0V",NA,NA,NA
"189","A5ZX7W5SUM0CO",0.882352941176471,1,NA
"190","A6CB0N28MHOD3",1,0.882352941176471,0.882352941176471
"191","A6VUPM7IMOB7T",NA,NA,NA
"192","A798DGO5E82IF",0.882352941176471,1,NA
"193","A7FLK0E6W6O0I",1,1,1
"194","A7GALBG5YTY5Z",1,0.823529411764706,0.823529411764706
"195","A7I0LOTQVXFW4",NA,NA,NA
"196","A7SI6RWKJGHSW",0.882352941176471,NA,NA
"197","A8CR1D6TER0JY",1,NA,NA
"198","A9CD5838233ZI",1,NA,NA
"199","AAL0LSJYL0NBT",0.470588235294118,0.529411764705882,0.764705882352941
"200","AAR5VQ8QIO5PC",0.882352941176471,0.941176470588235,NA
"201","ABI6MBRII1JVT",NA,NA,NA
"202","ACF8CYOJ1P4GC",NA,NA,NA
"203","ADAWXO0BM89BY",0.411764705882353,0.470588235294118,0.882352941176471
"204","ADZRKPVTS0EWV",0.941176470588235,1,NA
"205","AEDM9AO2R1LKB",NA,NA,NA
"206","AF6HPN1HUYG32",NA,NA,NA
"207","AFC9Q2YBBESIP 	",0.352941176470588,0.411764705882353,0.470588235294118
"208","AGQOILWFLQ8MF",0.411764705882353,NA,NA
"209","AH5C27EW5D73O",NA,NA,NA
"210","AHKRGPN5D3I2G",0.705882352941177,NA,NA
"211","AHN17C4CRTC4K",0.882352941176471,0.882352941176471,NA
"212","AIM3PIK90V9HX",0.705882352941177,0.705882352941177,0.705882352941177
"213","AIV842WA1CLZZ",1,1,1
"214","AJALV8WOILDPA",0.882352941176471,NA,NA
"215","AJZ6236J2CGS1",1,NA,NA
"216","AKATSYE8XLYNL",0.529411764705882,NA,NA
"217","AKIKUJD2R4UUP",0.941176470588235,NA,NA
"218","AKQWJ8Y1TMHX0",0.941176470588235,0.882352941176471,NA
"219","AL5PVNOFBAHDP",NA,NA,NA
"220","ALGT35T85XA2O",NA,NA,NA
"221","AMFN57BJVYPPE",NA,NA,NA
"222","AMI7O28BUU547",0.588235294117647,NA,NA
"223","AMNOFEORTIJ6X",0.823529411764706,1,NA
"224","AN6RFUIV4EC9",0.941176470588235,NA,NA
"225","AOB6ZJTDB416G",1,0.941176470588235,NA
"226","AP8OG80OLCCMC",0.588235294117647,NA,NA
"227","APF1EAZT104LQ",0.470588235294118,0.705882352941177,0.588235294117647
"228","AQRZ69ISIWBP4",0.647058823529412,NA,NA
"229","ARX0IFTQF4C7T",0.941176470588235,0.941176470588235,NA
"230","ASMOMMDQ3BCG9",0.823529411764706,NA,NA
"231","ASQW51PUO2OLI",1,1,0.941176470588235
"232","ASUQO1R45IQUE",0.941176470588235,0.882352941176471,0.941176470588235
"233","ATV9UD5ZDKX9L",0.941176470588235,0.823529411764706,NA
"234","AVA4W3FRMY9HH",0.529411764705882,0.647058823529412,NA
"235","AVJ2J2LH1WMQB",NA,NA,NA
"236","AWXSUKMW9BFWD",0.941176470588235,0.941176470588235,NA
"237","AX1Z6XEQAODQF",0.941176470588235,0.941176470588235,NA
"238","AY0YFHFGVCQNQ",0.941176470588235,NA,NA
"239","AY6CWT1SPSA8Z",0.823529411764706,0.941176470588235,NA
"240","AYB1KW8LEPBJ2",0.823529411764706,NA,NA
"241","AYEBV9WWY8Z8V",0.941176470588235,0.882352941176471,NA
"242","AZL4QYVN4R3NS",NA,NA,NA
"243","X17YUIF9043A7883141",0.764705882352941,0.588235294117647,0.529411764705882
